user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05R,Q06,Q07R,Q08,Q09,Q10,Q11R,Q12,Q13,Q14,Q15,Q16,Q17R,Q18,Q19,Q20,Q21,Q22
252889,male,16.7,4128,2010-01-06T20:17:49Z,2010-01-06T20:19:55Z,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree
252985,male,23.2,4129,2010-01-07T00:50:18Z,2010-01-07T00:53:32Z,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree
252993,male,27,4130,2010-01-07T01:40:49Z,2010-01-07T01:42:19Z,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree
253032,male,19.3,4131,2010-01-07T04:53:08Z,2010-01-07T04:54:53Z,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree
253031,male,22.5,4132,2010-01-07T04:54:35Z,2010-01-07T05:00:17Z,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree
253071,female,21.5,4133,2010-01-07T10:06:55Z,2010-01-07T10:09:11Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
253089,female,40.6,4134,2010-01-07T12:26:28Z,2010-01-07T12:29:03Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
253135,female,18.7,4135,2010-01-07T16:53:20Z,2010-01-07T16:55:01Z,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree
253205,female,15.5,4136,2010-01-07T23:55:58Z,2010-01-07T23:57:44Z,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,NA,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree
252954,male,31.9,4137,2010-01-08T00:36:55Z,2010-01-08T00:41:08Z,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree
253222,female,19.4,4138,2010-01-08T02:48:09Z,2010-01-08T02:50:42Z,slightly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree
253256,male,35.4,4139,2010-01-08T05:08:53Z,2010-01-08T05:11:59Z,strongly agree,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
253316,male,21.8,4140,2010-01-08T15:03:48Z,2010-01-08T15:05:45Z,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree
253361,female,25.5,4141,2010-01-08T20:41:55Z,2010-01-08T20:44:09Z,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree
253412,female,21.3,4142,2010-01-09T02:22:07Z,2010-01-09T02:23:42Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree
253428,female,16.7,4143,2010-01-09T02:24:57Z,2010-01-09T02:26:51Z,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree
253466,female,23.6,4144,2010-01-09T05:49:17Z,2010-01-09T05:51:01Z,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree
253493,female,19.2,4145,2010-01-09T09:39:03Z,2010-01-09T09:41:16Z,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree
253494,female,18,4146,2010-01-09T09:56:03Z,2010-01-09T09:58:07Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree
253460,female,18.4,4147,2010-01-09T14:25:43Z,2010-01-09T14:28:01Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
253540,female,14.4,4148,2010-01-09T16:58:36Z,2010-01-09T17:00:05Z,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree
253562,female,51.4,4149,2010-01-09T18:35:54Z,2010-01-09T18:38:12Z,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree
253563,female,22.8,4150,2010-01-09T19:15:43Z,2010-01-09T19:16:57Z,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree
253526,male,35.5,4151,2010-01-09T19:51:36Z,2010-01-09T19:53:20Z,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
253800,male,24.1,4152,2010-01-11T00:12:58Z,2010-01-11T00:15:26Z,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree
253789,female,19.7,4153,2010-01-11T05:20:14Z,2010-01-11T05:25:52Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,NA,slightly agree,strongly agree,slightly agree,slightly agree
253842,female,18,4154,2010-01-11T07:03:18Z,2010-01-11T07:05:49Z,strongly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree
253902,female,15.2,4155,2010-01-11T15:05:33Z,2010-01-11T15:11:05Z,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree
253914,female,17.3,4156,2010-01-11T16:46:07Z,2010-01-11T16:48:34Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree
253925,male,37.5,4157,2010-01-11T17:51:30Z,2010-01-11T17:54:13Z,strongly agree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree
253955,female,40.3,4158,2010-01-11T20:11:24Z,2010-01-11T20:14:04Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree
253986,male,35.6,4159,2010-01-12T01:07:05Z,2010-01-12T01:11:04Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree
