user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
287604,female,15,2831,2010-06-17T22:09:53Z,2010-06-17T22:12:04Z,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree
287892,female,24.6,2832,2010-06-19T23:50:16Z,2010-06-19T23:52:55Z,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
288174,female,24.4,2833,2010-06-21T20:29:37Z,2010-06-21T20:34:55Z,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
288324,male,16.5,2834,2010-06-22T10:10:40Z,2010-06-22T10:13:42Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
288445,female,27,2835,2010-06-22T22:49:43Z,2010-06-22T22:52:33Z,slightly agree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree
288070,female,35,2836,2010-06-26T21:54:30Z,2010-06-26T21:58:45Z,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
289045,female,14.3,2837,2010-06-27T05:48:36Z,2010-06-27T05:51:49Z,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree
289225,female,47.5,2838,2010-06-27T14:51:09Z,2010-06-27T14:53:51Z,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree
289420,female,20.8,2839,2010-06-28T20:02:11Z,2010-06-28T20:04:48Z,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree
289570,female,52.1,2840,2010-06-29T16:10:20Z,2010-06-29T16:12:18Z,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly agree
289840,male,23.3,2841,2010-07-01T02:58:01Z,2010-07-01T03:00:15Z,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree
290349,male,20.2,2842,2010-07-04T06:16:10Z,2010-07-04T06:19:33Z,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,NA,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree
290353,female,26.2,2843,2010-07-04T06:57:37Z,2010-07-04T07:00:44Z,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree
290541,female,19.1,2844,2010-07-05T11:41:42Z,2010-07-05T11:46:03Z,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree
290587,male,15.6,2845,2010-07-05T19:27:36Z,2010-07-05T19:30:17Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,NA,strongly disagree,strongly agree,strongly disagree
290870,male,14.1,2846,2010-07-07T15:01:11Z,2010-07-07T15:04:06Z,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree
291069,female,20.9,2847,2010-07-08T06:13:31Z,2010-07-08T06:15:40Z,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree
291105,female,26.7,2849,2010-07-08T17:40:00Z,2010-07-08T17:43:28Z,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree
291190,female,52.3,2850,2010-07-09T00:36:33Z,2010-07-09T00:38:50Z,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree
291232,female,45,2851,2010-07-09T04:45:17Z,2010-07-09T04:46:51Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree
291254,male,29.1,2852,2010-07-09T06:04:53Z,2010-07-09T06:06:21Z,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree
291005,female,28.4,2853,2010-07-09T10:50:26Z,2010-07-09T10:53:30Z,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree
291292,male,56,2854,2010-07-09T12:30:44Z,2010-07-09T12:36:26Z,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree
291444,male,21,2855,2010-07-09T22:28:21Z,2010-07-09T22:31:01Z,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree
291459,female,16.7,2856,2010-07-10T00:14:58Z,2010-07-10T00:17:01Z,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree
291316,female,32.5,2857,2010-07-10T00:29:48Z,2010-07-10T00:33:42Z,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree
290214,female,18.3,2858,2010-07-10T20:29:02Z,2010-07-10T20:32:34Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree
