user_id,sex,age,f_easian,f_wasian,f_white,m_easian,m_wasian,m_white
65191,male,20.1,"4,3,2,5,1","2,1,3,4,5","2,1,3,4,5","5,4,3,2,1","3,2,4,1,5","4,3,2,5,1"
65392,male,26.8,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","4,5,3,2,1","3,2,1,4,5","3,4,2,5,1"
65407,female,15.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,4,3,5","2,1,3,4,5","2,1,3,4,5"
65416,female,23.2,"2,3,1,4,5","2,3,4,1,5","2,3,4,1,5","3,4,2,1,5","2,3,1,4,5","3,2,4,1,5"
65420,female,40.2,"2,3,4,5,1","2,3,1,4,5","2,1,3,4,5","4,3,5,2,1","3,2,4,1,5","2,3,4,5,1"
65422,female,16.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","3,2,4,1,5","3,4,2,5,1"
65424,female,19.0,"3,2,4,1,5","2,3,4,1,5","3,4,2,5,1","3,5,2,1,4","3,2,4,1,5","5,3,4,1,2"
65425,female,20.6,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","4,5,3,2,1","3,2,4,1,5","3,4,5,2,1"
65383,female,106.6,"1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","4,2,3,1,5","2,1,3,4,5","3,2,4,1,5"
65426,male,27.1,"5,2,4,3,1","5,4,3,1,2","5,4,3,2,1","1,5,2,4,3","5,4,3,1,2","5,1,4,2,3"
65437,female,15.4,"2,3,4,5,1","1,2,3,4,5","1,2,3,4,5","2,4,3,5,1","2,3,1,4,5","4,3,5,2,1"
65439,male,25.5,"1,2,3,5,4","1,2,3,4,5","1,2,3,4,5","1,2,4,3,5","1,2,3,4,5","1,2,3,4,5"
65380,male,16.1,"3,2,4,1,5","3,2,1,4,5","2,3,1,4,5","2,3,1,4,5","2,3,1,4,5","3,4,2,1,5"
65438,male,37.9,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","2,5,3,4,1","3,2,1,4,5","3,2,4,1,5"
65447,female,13.5,"1,2,4,3,5","2,3,1,4,5","1,2,3,4,5","1,2,3,5,4","1,2,3,4,5","5,4,3,1,2"
65449,male,22.0,"3,4,2,1,5","2,1,3,4,5","2,3,1,4,5","2,4,1,3,5","3,2,1,4,5","2,1,3,4,5"
65452,male,41.2,"1,3,4,2,5","4,2,5,1,3","1,2,4,3,5","3,5,1,4,2","3,4,1,2,5","1,3,5,4,2"
65456,female,15.7,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,5,4","2,3,4,1,5","1,3,2,4,5"
65458,female,21.9,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","3,2,1,4,5","2,1,3,4,5","3,2,1,4,5"
65445,male,31.6,"5,4,2,3,1","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
65465,male,26.3,"2,1,4,5,3","4,3,5,2,1","1,3,2,4,5","1,5,3,2,4","1,5,2,3,4","3,2,1,4,5"
65471,male,41.0,"3,2,4,5,1","1,2,3,4,5","1,2,4,3,5","5,4,3,2,1","1,2,3,4,5","5,4,2,3,1"
65475,male,18.1,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,3,4,2,5","5,3,4,2,1","4,3,5,2,1"
65479,female,15.0,"1,2,3,4,5","2,1,3,4,5","3,4,2,1,5","3,4,2,5,1","2,3,1,4,5","3,2,1,4,5"
60474,female,18.8,"1,3,2,4,5","2,1,3,4,5","2,1,3,4,5","2,3,4,1,5","3,2,4,1,5","3,4,5,2,1"
65482,male,40.3,"2,3,4,1,5","2,3,1,4,5","2,1,3,4,5","3,1,2,4,5","3,2,1,4,5","3,2,5,4,1"
65486,female,17.6,"1,2,3,4,5","2,1,4,3,5","1,2,3,4,5","5,4,2,3,1","3,4,5,2,1","4,5,3,1,2"
64951,male,17.4,"5,4,3,2,1","5,4,3,1,2","5,4,3,2,1","5,1,3,2,4","5,4,1,3,2","5,1,4,3,2"
65482,male,40.3,"2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","1,3,2,4,5","3,2,4,1,5","3,4,1,2,5"
65403,male,21.5,"2,3,4,1,5","2,1,3,4,5","1,3,2,4,5","3,2,1,4,5","3,2,4,1,5","3,4,5,2,1"
65492,female,34.3,"3,2,4,5,1","2,3,1,4,5","2,3,1,4,5","5,4,3,2,1","4,3,5,2,1","3,5,4,2,1"
65493,female,14.1,"5,4,3,2,1","2,4,5,1,3","5,1,4,3,2","5,1,2,4,3","5,4,1,2,3","2,5,4,1,3"
65499,female,14.0,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,4,5,1"
65501,male,40.9,"2,4,5,1,3","2,1,5,4,3","3,1,5,4,2","5,1,2,3,4","2,1,3,5,4","2,5,4,1,3"
65505,female,29.0,"2,4,3,1,5","4,5,1,2,3","2,1,3,4,5","4,3,2,1,5","2,3,1,4,5","2,3,4,5,1"
65507,female,0.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,3,2,5,4","3,2,4,1,5","2,3,5,4,1"
65506,female,18.3,"2,3,1,4,5","2,1,3,4,5","1,2,3,4,5","3,4,5,2,1","2,3,1,5,4","2,4,3,5,1"
65041,female,17.2,"3,2,4,1,5","1,2,3,4,5","1,2,3,4,5","1,4,3,2,5","2,1,3,4,5","1,2,3,4,5"
65503,female,15.9,"1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","2,4,3,1,5","2,3,1,4,5","3,1,4,2,5"
65510,female,14.8,"2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","5,3,2,4,1","3,2,1,4,5","4,3,2,1,5"
65512,female,23.8,"2,1,4,3,5","1,2,3,4,5","1,2,3,4,5","3,4,2,5,1","3,2,4,1,5","3,2,4,1,5"
65518,female,25.8,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","3,4,1,2,5","3,1,2,4,5","3,2,4,5,1"
65520,male,48.0,"2,3,4,5,1","1,2,3,4,5","2,1,3,4,5","4,5,2,3,1","4,3,5,2,1","3,4,2,5,1"
65511,male,30.9,"5,3,4,2,1","3,1,2,4,5","3,1,4,2,5","3,1,2,5,4","2,3,4,1,5","3,4,1,2,5"
65517,female,20.7,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,4,5,1","2,3,4,1,5","3,2,1,4,5"
65519,female,26.9,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5"
65524,female,25.0,"2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","3,2,1,4,5","2,3,4,1,5"
65522,female,22.0,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5"
65526,female,15.4,"1,2,3,4,5","1,2,3,4,5","1,3,4,5,2","2,1,5,4,3","2,3,1,4,5","3,2,5,1,4"
65529,female,19.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5"
65532,female,15.6,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","3,4,2,5,1","3,2,4,5,1"
65537,female,15.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
65542,female,19.8,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5"
65541,female,18.6,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","5,4,3,2,1"
65545,female,17.7,"1,3,2,4,5","1,3,4,2,5","1,2,3,4,5","3,2,1,4,5","1,3,2,4,5","3,1,4,2,5"
65551,male,39.3,"1,2,3,5,4","2,3,4,1,5","1,2,3,4,5","3,5,2,1,4","2,3,4,1,5","3,5,2,4,1"
65552,female,20.7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","4,3,2,5,1","3,5,4,2,1"
65548,female,17.7,"1,2,3,4,5","3,2,1,4,5","1,2,3,4,5","5,2,1,3,4","2,3,1,4,5","2,1,3,4,5"
65549,female,15.8,"1,3,4,2,5","2,1,3,4,5","1,2,4,3,5","3,4,2,1,5","1,2,3,4,5","2,1,3,4,5"
65550,female,14.7,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","2,1,3,4,5","3,2,4,5,1"
65531,female,18.9,"2,3,1,5,4","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","2,4,3,1,5","5,4,2,3,1"
65535,female,25.8,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","5,3,2,4,1","3,4,2,1,5","4,3,2,5,1"
65557,female,9.5,"3,1,2,4,5","5,4,3,2,1","1,2,3,4,5","5,4,3,2,1","3,2,4,1,5","4,3,2,5,1"
65559,female,36.3,"3,2,1,4,5","2,1,3,4,5","1,2,3,4,5","5,4,3,2,1","3,2,4,1,5","4,3,5,2,1"
65561,male,28.5,"2,3,4,5,1","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","2,3,1,4,5","3,4,5,2,1"
65556,female,20.8,"2,3,1,4,5","3,2,1,4,5","2,3,1,4,5","4,5,3,1,2","3,4,2,1,5","3,4,2,5,1"
65565,male,19.8,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
65565,male,19.8,"1,4,2,3,5","5,4,2,1,3","1,3,4,2,5","1,3,2,4,5","4,3,2,5,1","4,1,5,3,2"
65568,female,24.2,"2,1,3,4,5","1,2,3,4,5","2,3,1,4,5","3,2,4,1,5","1,2,3,4,5","2,3,1,4,5"
65571,female,20.2,"1,2,3,4,5","2,4,5,3,1","1,2,3,4,5","2,3,4,1,5","1,5,3,2,4","3,2,1,4,5"
65569,male,20.2,"2,1,3,4,5","1,2,3,4,5","3,1,2,4,5","4,5,3,2,1","4,3,2,1,5","4,3,2,1,5"
65572,female,37.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,2,5,1","3,4,2,1,5","3,4,5,2,1"
65577,female,16.1,"4,1,3,2,5","1,2,3,4,5","1,2,3,4,5","5,3,4,2,1","1,2,3,4,5","4,5,2,3,1"
65585,female,26.1,"2,3,1,4,5","2,3,1,4,5","2,1,3,4,5","4,3,1,2,5","2,3,1,5,4","3,4,2,1,5"
65583,male,23.7,"3,2,1,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","2,3,4,1,5"
65584,male,15.5,"3,4,2,1,5","3,2,1,4,5","2,1,3,4,5","3,4,2,1,5","3,4,2,5,1","3,4,2,5,1"
65576,female,19.8,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","4,3,2,1,5","3,2,4,1,5","4,3,5,2,1"
65588,,,"2,3,5,4,1","3,2,1,4,5","1,4,2,3,5","4,2,3,5,1","3,4,2,5,1","5,4,3,2,1"
65578,female,14.4,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","4,2,3,1,5","3,2,1,4,5","3,4,2,5,1"
65600,female,16.1,"5,3,1,4,2","1,2,3,4,5","3,5,4,1,2","4,3,1,2,5","1,2,3,4,5","4,2,1,5,3"
65599,female,15.9,"2,3,1,5,4","2,1,3,4,5","2,3,1,5,4","4,5,2,3,1","3,2,4,1,5","3,2,5,4,1"
65595,female,26.1,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,1,4,5","2,3,1,4,5"
65597,,,"5,3,4,1,2","5,4,3,2,1","5,4,3,2,1","5,3,4,2,1","5,2,1,4,3","1,3,2,5,4"
65601,female,19.0,"1,4,3,2,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5"
65591,male,30.6,"3,4,2,5,1","3,2,1,4,5","2,3,1,4,5","4,3,2,5,1","3,2,1,4,5","3,2,1,4,5"
65606,female,18.4,"5,4,3,2,1","5,4,3,2,1","5,4,3,2,1","5,1,3,2,4","5,4,1,2,3","5,1,4,3,2"
65614,female,13.5,"1,3,2,4,5","3,1,2,4,5","1,2,5,3,4","1,2,3,4,5","2,1,3,4,5","4,5,3,1,2"
65611,male,45.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,2,4,3,1","3,2,1,4,5","2,3,5,4,1"
65195,female,17.3,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","3,4,2,5,1","3,4,2,1,5","3,4,5,2,1"
65594,female,15.7,"1,3,4,2,5","2,3,1,4,5","2,3,1,4,5","3,2,4,1,5","3,4,2,5,1","3,4,5,2,1"
65586,female,25.5,"2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,3,4,1,5","1,3,4,2,5"
65615,female,18.1,"2,3,4,5,1","2,3,1,4,5","2,1,3,4,5","2,4,5,3,1","1,2,3,4,5","3,1,2,4,5"
65579,male,18.3,"2,1,3,4,5","1,2,3,5,4","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","3,4,5,2,1"
65590,female,13.6,"5,4,1,2,3","5,4,1,2,3","5,1,4,3,2","1,4,5,2,3","5,1,2,4,3","1,2,3,4,5"
65607,female,17.1,"1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","4,5,3,2,1","3,2,4,5,1","4,3,5,2,1"
65622,female,21.8,"3,1,2,5,4","1,2,3,4,5","1,2,4,3,5","2,1,3,4,5","1,2,3,5,4","3,1,2,4,5"
65624,female,17.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,5,1","2,3,4,1,5","3,4,2,1,5"
65620,female,17.6,"2,3,1,4,5","2,3,4,1,5","3,2,4,5,1","3,1,4,2,5","3,4,2,1,5","3,4,2,5,1"
65612,female,28.3,"1,3,2,4,5","2,1,3,4,5","2,3,1,4,5","5,4,3,2,1","5,4,3,1,2","5,4,3,2,1"
65626,female,26.3,"2,3,1,4,5","2,1,3,4,5","2,1,3,5,4","5,4,3,2,1","2,3,4,5,1","5,4,3,2,1"
65632,female,14.6,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,1,5","2,1,4,3,5","3,2,4,1,5"
65627,female,15.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","4,3,2,1,5","4,3,5,2,1"
65623,female,18.9,"3,4,2,1,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5"
65634,female,18.4,"3,2,1,4,5","1,2,4,3,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
65637,female,25.4,"5,4,1,2,3","5,1,4,3,2","5,4,3,2,1","1,2,3,5,4","1,5,2,4,3","1,2,5,4,3"
65636,female,23.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,3,2,4,1","2,1,3,4,5","3,5,2,1,4"
65635,female,29.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","2,1,3,4,5","1,3,2,4,5"
65645,male,36.3,"2,1,4,3,5","1,2,3,4,5","1,2,4,3,5","1,3,2,4,5","1,2,3,5,4","1,2,3,4,5"
65651,female,17.0,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","3,2,1,4,5","3,4,2,1,5","3,2,4,1,5"
65650,male,24.1,"5,2,3,4,1","2,1,4,3,5","1,2,3,4,5","5,3,4,2,1","2,3,4,5,1","3,4,5,2,1"
65201,female,16.0,"2,1,4,3,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","3,2,4,1,5","3,2,4,5,1"
65641,female,17.6,"2,3,1,4,5","1,2,3,4,5","2,3,1,4,5","4,3,2,5,1","2,3,1,4,5","3,4,5,2,1"
65656,female,15.8,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","3,2,4,1,5"
65639,female,14.4,"4,1,3,2,5","2,3,1,4,5","1,2,3,4,5","2,3,4,5,1","3,2,1,4,5","4,5,3,2,1"
65653,female,13.9,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,4,3,5","2,4,1,3,5"
65640,female,14.9,"5,4,1,3,2","5,4,3,1,2","5,4,3,2,1","5,1,2,4,3","5,1,4,2,3","5,4,1,2,3"
65660,male,31.4,"2,3,5,4,1","3,1,2,4,5","2,1,3,4,5","2,4,3,1,5","2,3,1,4,5","2,3,4,5,1"
65662,female,16.1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,2,3,1","3,2,1,4,5","3,4,2,5,1"
65660,male,31.4,"3,4,2,1,5","3,1,2,4,5","2,3,1,4,5","2,4,3,1,5","2,3,1,4,5","2,3,4,5,1"
65663,female,17.1,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","2,1,3,4,5","3,5,4,2,1"
65647,female,39.0,"3,4,2,1,5","2,3,1,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,1,5","4,3,5,2,1"
65666,male,25.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5"
65659,female,16.4,"2,1,4,3,5","3,1,2,5,4","2,1,4,3,5","3,2,1,4,5","2,3,1,4,5","4,2,3,1,5"
65673,female,21.4,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5"
65674,female,20.1,"1,3,2,4,5","2,1,3,4,5","1,2,4,3,5","4,5,3,2,1","3,4,5,2,1","3,4,5,2,1"
65682,female,15.2,"2,3,4,1,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,1,5","4,3,5,2,1"
65680,female,14.0,"1,2,3,4,5","1,2,3,4,5","1,3,2,4,5","3,1,2,4,5","1,2,3,4,5","2,1,3,4,5"
65647,female,39.0,"4,3,5,2,1","2,3,1,4,5","2,1,3,4,5","5,4,3,2,1","3,4,2,1,5","4,3,5,2,1"
65687,female,15.1,"2,3,1,4,5","1,3,2,4,5","1,2,3,4,5","2,4,5,1,3","3,2,1,4,5","3,2,1,4,5"
65481,male,22.1,"2,3,1,4,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5","3,2,1,4,5","3,2,4,5,1"
65547,male,38.7,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","4,3,5,2,1","2,1,3,4,5","3,2,4,1,5"
65693,female,22.0,"3,2,4,1,5","3,2,1,4,5","2,3,4,1,5","3,1,2,4,5","1,2,3,4,5","3,4,2,1,5"
65692,female,18.8,"2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5"
65670,female,16.7,"3,2,4,1,5","2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5","3,2,1,4,5"
65706,female,17.9,"1,2,3,4,5","1,3,2,4,5","1,2,3,4,5","3,4,2,1,5","2,3,1,4,5","3,4,2,5,1"
65709,female,27.0,"3,1,2,4,5","1,2,3,4,5","1,2,3,4,5","5,3,4,2,1","1,2,3,4,5","3,4,5,2,1"
65708,female,16.2,"3,2,4,1,5","2,4,1,3,5","3,1,2,4,5","4,5,3,2,1","3,2,1,4,5","4,3,5,2,1"
65701,female,21.1,"2,3,1,4,5","2,3,1,4,5","3,2,4,1,5","3,4,5,2,1","3,2,4,1,5","3,4,2,5,1"
65713,female,34.4,"2,3,1,4,5","2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","3,2,1,4,5"
65712,male,22.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,3,4,1,2","4,5,3,1,2","5,4,3,2,1"
61008,male,25.6,"3,2,4,1,5","2,3,1,4,5","3,2,4,1,5","3,4,5,2,1","2,3,4,1,5","3,2,4,1,5"
65718,female,15.3,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","4,3,2,5,1","2,3,1,4,5","2,3,4,5,1"
65668,female,16.1,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","3,4,2,5,1","2,3,1,4,5","2,3,4,1,5"
65710,male,44.0,"2,3,1,4,5","1,2,3,4,5","3,1,2,4,5","5,4,3,2,1","3,4,2,5,1","4,5,3,2,1"
65703,female,22.4,"2,1,4,3,5","2,1,3,4,5","1,2,3,4,5","3,4,2,1,5","3,2,4,1,5","4,3,2,1,5"
65716,female,17.8,"1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1"
65721,female,18.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","3,2,1,4,5","3,2,1,4,5"
65724,female,14.2,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","4,3,1,2,5","3,2,1,4,5","2,3,4,1,5"
62240,male,15.8,"3,2,4,1,5","2,3,1,4,5","2,1,3,4,5","3,2,4,5,1","3,2,4,1,5","3,2,4,1,5"
65730,male,19.8,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,1,2,5","3,4,2,1,5","1,3,5,4,2"
65697,female,16.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,1,3,4,2","2,3,4,1,5","3,4,2,1,5"
65734,female,16.7,"4,1,3,2,5","1,2,3,4,5","1,2,3,4,5","1,4,3,2,5","2,1,3,4,5","3,2,4,1,5"
65733,male,18.0,"1,2,3,4,5","1,2,3,4,5","3,2,1,4,5","5,4,3,2,1","2,3,4,1,5","4,3,5,2,1"
65737,female,19.5,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,5,4","1,2,3,4,5","1,2,3,4,5"
65669,female,16.5,"1,2,3,4,5","2,3,1,4,5","3,2,1,4,5","4,5,3,2,1","2,3,4,1,5","4,3,5,2,1"
65741,female,20.8,"2,3,4,1,5","2,1,3,4,5","2,1,3,4,5","4,5,3,2,1","3,4,2,1,5","4,5,3,2,1"
65738,female,31.0,"1,2,3,4,5","2,1,3,4,5","1,3,2,4,5","4,3,5,2,1","3,4,5,2,1","3,2,4,5,1"
65743,female,19.9,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","1,2,3,4,5"
65751,male,19.7,"3,1,2,4,5","1,2,3,4,5","2,3,1,4,5","4,5,3,2,1","3,4,2,1,5","3,4,5,2,1"
65758,female,14.0,"1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","3,2,1,5,4","1,2,3,4,5","2,1,3,4,5"
65759,female,18.5,"1,2,4,3,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","1,2,4,3,5","4,3,5,2,1"
65770,female,18.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,2,4,1,5","3,2,5,4,1"
65774,female,15.5,"2,3,1,4,5","2,1,3,4,5","1,2,3,5,4","3,2,4,5,1","2,1,3,4,5","2,1,3,4,5"
65766,male,20.7,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5"
65784,female,14.0,"2,1,3,4,5","1,3,2,4,5","1,2,3,4,5","1,3,2,4,5","2,1,3,4,5","1,2,4,3,5"
65785,male,37.1,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,3,2,4,5","1,2,4,3,5","2,5,1,4,3"
65768,female,19.9,"2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","5,4,2,3,1","3,4,2,5,1","4,3,5,2,1"
65782,female,19.0,"1,2,3,5,4","2,1,3,5,4","2,1,3,4,5","5,4,3,2,1","3,2,4,5,1","3,4,5,2,1"
65791,female,23.7,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,1,5","4,3,2,1,5","3,2,4,5,1"
65393,male,18.0,"4,3,2,1,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","3,4,2,1,5","5,2,3,4,1"
65781,male,28.5,"3,2,1,4,5","2,1,3,4,5","2,3,1,4,5","1,2,4,3,5","2,3,4,1,5","3,2,1,4,5"
65808,,,"5,4,3,1,2","5,4,3,2,1","5,4,3,1,2","1,2,3,4,5","1,4,5,2,3","1,5,3,2,4"
65801,male,25.7,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","4,3,2,1,5","1,2,3,4,5","3,2,1,4,5"
65808,,,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","4,2,3,5,1","3,4,2,1,5","4,5,3,2,1"
65815,female,24.8,"2,3,4,1,5","2,3,1,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,1,5","4,3,2,1,5"
65814,female,15.7,"3,1,4,2,5","2,3,4,1,5","2,3,1,4,5","4,3,2,5,1","4,3,2,5,1","4,5,3,2,1"
65804,female,42.0,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","3,4,2,5,1","4,3,2,5,1"
65818,male,27.5,"3,2,4,1,5","2,1,3,4,5","1,2,3,4,5","3,2,4,1,5","3,2,1,4,5","2,3,1,4,5"
65821,female,16.7,"4,3,2,5,1","3,2,4,5,1","1,2,3,4,5","5,4,3,1,2","3,2,4,1,5","5,4,3,2,1"
65820,male,36.2,"3,2,5,4,1","3,2,4,1,5","3,2,1,4,5","3,5,4,2,1","2,3,1,5,4","4,5,3,2,1"
65828,female,16.8,"4,5,1,2,3","5,1,4,2,3","5,4,1,2,3","5,1,4,3,2","5,4,1,3,2","5,4,1,2,3"
65824,female,30.7,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","3,2,4,5,1"
65819,female,15.6,"3,2,1,4,5","2,1,3,4,5","2,3,1,4,5","5,4,3,2,1","3,1,2,4,5","3,4,5,2,1"
65829,female,48.9,"2,3,4,1,5","2,4,3,1,5","2,3,1,4,5","1,2,3,5,4","2,3,1,4,5","3,2,4,1,5"
65826,female,22.3,"1,2,3,4,5","1,2,3,4,5","1,3,2,4,5","5,4,3,2,1","4,3,2,1,5","4,5,3,2,1"
65833,male,28.5,"3,2,1,4,5","1,2,3,4,5","1,2,3,4,5","2,1,4,3,5","1,2,3,4,5","1,2,3,4,5"
65827,female,18.3,"1,3,2,4,5","2,1,3,4,5","2,4,3,1,5","4,3,1,2,5","2,1,3,4,5","3,4,5,2,1"
65836,male,18.2,"4,3,1,2,5","2,1,3,4,5","2,1,3,4,5","5,4,3,1,2","4,2,3,1,5","4,3,5,2,1"
65839,male,27.8,"1,3,4,2,5","2,1,3,4,5","2,1,3,4,5","4,5,2,3,1","4,2,5,3,1","5,4,3,2,1"
65841,female,19.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,3,4,2,1","2,3,4,1,5","4,2,3,1,5"
65846,female,17.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,1,2,4,5","2,3,1,4,5","3,2,4,1,5"
65848,female,17.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","3,4,2,1,5","3,4,2,5,1"
65852,female,18.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
65825,male,21.3,"2,3,4,5,1","2,1,3,4,5","2,1,3,4,5","4,5,3,2,1","2,1,3,4,5","2,1,3,4,5"
65853,female,14.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","1,3,2,4,5","5,4,3,1,2"
65861,male,21.8,"2,3,1,4,5","2,3,1,4,5","2,1,3,4,5","2,4,3,5,1","3,4,2,1,5","4,3,5,2,1"
