user_id,date,Op1,Ne1,Ne2,Op2,Ex1,Ex2,Co1,Co2,Ne3,Ag1,Ag2,Ne4,Ex3,Co3,Op3,Ex4,Op4,Ex5,Ag3,Co4,Co5,Ne5,Op5,Ag4,Op6,Co6,Ex6,Ne6,Co7,Ag5,Co8,Ex7,Ne7,Co9,Op7,Ne8,Ag6,Ag7,Co10,Ex8,Ex9
49339,2006-11-06,6,5,0,3,5,3,0,0,0,5,2,1,6,0,6,3,6,3,5,0,0,1,6,5,2,6,6,1,0,1,0,6,1,0,3,0,2,3,1,5,6
49340,2006-11-06,6,2,3,6,4,5,5,5,3,6,6,1,5,4,6,4,6,4,5,1,2,1,4,6,6,6,3,3,3,6,5,4,1,4,6,1,5,6,5,4,4
49344,2006-11-06,6,6,1,6,0,2,1,3,3,5,4,5,3,4,6,3,6,3,5,4,3,1,6,6,6,3,0,1,2,3,0,1,4,3,6,5,6,4,4,1,2
49352,2006-11-06,6,2,3,3,3,3,2,1,3,3,4,4,4,2,3,6,6,3,5,1,0,4,4,4,5,2,2,3,1,2,2,6,2,2,4,2,3,4,2,4,4
49354,2006-11-06,1,2,2,5,3,5,5,6,0,5,2,2,5,6,5,4,0,5,4,4,3,0,5,4,6,5,3,1,3,2,2,2,3,5,5,0,1,2,5,4,4
49359,2006-11-06,4,3,3,6,1,2,2,3,4,5,5,4,1,2,6,3,2,2,5,4,4,1,6,5,6,4,4,3,4,5,1,3,3,4,6,4,5,2,4,4,2
49360,2006-11-06,5,4,4,6,1,2,4,4,2,4,5,3,3,5,4,2,1,3,2,3,2,3,4,3,5,3,4,3,3,3,1,3,3,5,6,3,5,3,3,2,3
49364,2006-11-06,5,2,4,6,1,1,3,3,3,5,4,3,1,2,3,0,5,0,5,5,2,1,5,4,5,4,1,5,0,5,1,3,2,5,5,3,4,4,2,2,3
49369,2006-11-06,6,3,4,3,0,2,3,3,5,4,5,4,2,3,4,1,5,1,3,2,1,3,3,4,1,4,2,3,1,5,1,2,2,3,3,4,6,4,2,2,2
49392,2006-11-06,6,1,2,5,2,3,4,4,1,5,5,5,2,5,6,3,5,4,4,3,6,1,5,5,5,5,2,1,5,3,4,3,1,5,5,1,5,2,5,4,5
49399,2006-11-06,6,4,5,3,1,2,2,3,1,5,6,4,3,4,5,2,6,1,5,1,1,1,4,4,3,4,1,3,2,4,1,1,4,2,4,4,4,4,4,3,1
49400,2006-11-08,3,1,5,0,4,3,1,0,0,5,6,1,6,1,0,6,4,3,6,1,2,6,0,5,3,2,4,5,0,4,0,6,0,5,1,5,5,5,2,6,6
49413,2006-11-06,1,0,0,1,2,2,6,6,0,5,4,1,5,6,1,2,3,6,2,4,6,0,5,1,2,6,1,0,5,1,6,0,0,6,1,1,5,5,6,4,0
49423,2006-11-06,6,3,3,6,5,6,4,1,1,6,6,2,4,5,6,6,6,6,5,2,1,0,6,6,6,6,3,1,2,6,3,3,3,3,6,5,5,6,5,4,3
49424,2006-11-06,6,3,4,6,6,6,4,4,2,6,3,3,5,3,5,6,6,5,5,4,2,2,6,4,6,6,5,2,3,4,3,6,1,4,6,3,6,6,4,6,6
49426,2006-11-06,1,1,1,4,2,3,3,4,2,4,3,2,3,4,3,5,0,0,2,2,3,1,3,6,5,3,3,2,2,3,4,2,0,3,1,4,6,5,4,4,2
49436,2006-11-06,6,1,6,2,0,4,5,6,0,5,6,3,1,6,3,0,0,3,2,1,3,2,5,6,5,6,1,0,6,6,1,6,1,5,3,4,6,3,4,1,4
49438,2006-11-06,6,6,5,6,4,4,4,3,5,3,2,6,1,4,6,4,6,5,1,1,2,4,5,1,4,6,3,5,2,1,4,2,5,4,6,5,1,1,4,1,4
49439,2006-11-07,6,4,2,6,4,5,5,5,4,4,5,5,2,5,5,5,6,5,4,5,2,1,5,4,6,5,5,2,4,2,5,3,4,5,6,4,2,4,5,5,4
49461,2006-11-06,6,4,5,6,4,4,2,4,4,5,2,3,4,3,4,5,6,4,4,2,1,5,2,5,5,3,5,3,1,2,4,5,4,3,6,1,4,5,3,4,5
49463,2006-11-06,5,,,,,6,,,4,6,0,,2,,5,3,,,5,,,4,2,6,,,5,1,,,,,,,,,,5,,,
49473,2006-11-06,6,3,3,0,0,4,5,5,4,6,6,5,2,4,4,0,1,4,3,1,3,1,4,5,6,4,0,3,2,6,1,0,1,2,6,3,6,3,2,2,0
49477,2006-11-07,2,4,1,2,2,3,5,4,0,6,4,2,1,5,0,5,1,4,6,5,3,2,1,2,6,6,1,0,4,4,5,1,2,4,3,3,3,5,4,3,4
49479,2006-11-07,6,1,2,6,2,4,1,3,3,6,5,4,2,2,6,4,6,2,5,3,2,3,6,5,6,5,2,1,0,6,0,3,2,5,,3,,5,3,4,3
49485,2006-11-07,2,1,0,4,4,6,4,3,0,2,4,2,3,4,5,4,1,6,3,4,3,2,4,4,3,4,2,0,2,5,2,3,0,4,4,1,4,4,3,4,2
49490,2006-11-07,6,4,4,5,3,3,2,1,3,4,3,4,4,4,5,3,5,4,3,5,4,4,5,3,5,3,3,3,3,4,3,5,4,5,6,4,3,3,3,2,5
49491,2006-11-07,6,5,0,5,2,5,6,3,5,4,5,5,2,2,5,6,6,5,5,5,6,0,5,3,6,5,2,0,5,6,5,1,4,5,5,5,6,2,5,2,4
49533,2006-11-07,6,5,4,6,2,4,1,3,3,4,4,3,1,3,4,1,6,3,3,3,1,4,5,4,5,1,2,4,2,4,0,5,4,2,6,4,5,2,2,3,5
49537,2006-11-07,0,1,4,6,0,1,4,5,2,5,5,4,1,5,4,2,0,1,4,4,4,2,5,3,5,5,1,3,3,6,4,1,1,5,6,2,6,3,5,2,3
49549,2006-11-07,5,6,4,4,3,3,5,4,2,3,3,4,2,3,6,4,5,4,5,2,2,4,4,5,5,6,2,3,2,2,2,2,3,4,4,4,3,4,4,5,2
49561,2006-11-07,4,1,2,4,4,5,2,3,3,4,3,4,6,4,4,4,3,6,3,2,3,4,4,2,4,5,6,3,1,4,1,6,3,3,5,4,6,2,2,3,3
49579,2006-11-07,2,4,1,4,0,3,3,4,1,6,6,5,1,5,3,3,2,2,2,3,4,1,2,6,5,4,2,2,2,3,2,2,3,3,4,4,6,5,2,2,2
49586,2006-11-07,5,3,5,4,4,3,3,3,3,5,3,3,4,3,4,4,4,3,4,2,3,4,2,4,1,4,2,2,2,2,3,4,3,3,5,3,4,4,4,4,4
49594,2006-11-08,6,3,3,3,3,5,4,3,0,4,1,3,2,4,3,4,6,3,3,1,4,3,5,3,3,3,3,1,3,3,4,3,2,5,5,3,2,3,2,5,4
49600,2006-11-08,6,2,5,4,0,3,3,3,2,5,2,4,2,3,3,2,0,3,3,5,3,0,5,6,4,6,1,1,1,6,1,0,2,5,6,2,3,2,4,3,2
49602,2006-11-08,6,5,2,6,5,4,2,5,2,6,4,4,5,5,5,2,0,5,5,1,2,4,6,6,4,6,2,1,2,5,1,2,3,3,6,4,6,4,2,4,4
49623,2006-11-08,5,4,3,6,2,1,1,1,3,6,6,5,4,4,5,4,5,3,3,3,2,6,5,4,6,4,4,3,3,3,1,5,1,3,5,3,3,3,4,4,5
49625,2006-11-08,5,2,0,6,4,6,4,3,0,5,5,2,6,3,6,6,5,5,6,1,2,0,6,5,6,6,5,1,1,4,2,6,1,3,6,1,5,4,4,6,6
49627,2006-11-08,5,3,2,4,2,2,4,5,3,5,5,2,4,5,3,5,1,4,4,2,3,4,3,3,2,3,4,1,3,5,2,1,3,4,3,1,3,4,5,5,2
49637,2006-11-08,3,6,1,3,4,5,2,4,5,4,1,5,5,3,6,4,3,5,1,3,1,1,6,5,1,6,5,4,0,1,1,5,5,2,3,5,1,1,2,5,4
49639,2006-11-08,3,0,3,5,4,5,1,2,1,6,5,5,6,3,5,6,3,6,6,1,2,0,1,6,2,3,5,2,2,5,1,5,0,0,4,0,6,5,5,6,
49663,2006-11-08,3,6,5,6,3,5,5,5,4,6,3,5,3,6,6,2,3,5,2,6,5,3,6,6,6,6,5,4,6,3,6,6,5,6,6,5,3,4,6,3,6
49666,2006-11-08,6,2,6,6,0,1,3,1,3,3,5,3,2,3,6,1,6,0,2,2,1,6,6,1,5,4,1,3,2,4,4,1,3,1,6,4,2,2,4,3,5
49673,2006-11-08,6,1,5,4,3,5,5,4,0,6,6,5,2,5,6,4,6,4,6,3,5,0,6,5,4,5,3,1,4,3,4,4,1,3,5,0,6,5,2,5,4
49677,2006-11-08,3,5,4,1,3,5,3,5,3,5,5,2,0,5,4,1,3,3,5,3,3,5,3,3,5,4,1,3,3,3,3,0,3,3,4,4,5,2,3,1,0
49683,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
49686,2006-11-08,5,4,5,2,2,5,4,5,1,6,6,1,1,5,5,4,4,5,5,5,5,2,4,5,1,6,1,1,5,2,4,4,1,4,1,1,3,4,2,2,5
49696,2006-11-08,3,1,0,2,3,4,2,2,5,5,4,4,4,3,5,5,3,4,4,3,0,1,5,5,4,5,4,5,1,5,1,5,1,3,4,0,6,5,3,4,5
49710,2006-11-08,5,5,0,6,5,6,4,3,4,5,5,4,1,2,3,5,6,5,5,4,2,3,6,6,6,6,0,2,4,2,2,2,5,3,6,6,4,6,2,4,2
49713,2006-11-08,6,1,2,5,0,1,3,3,3,5,5,1,0,4,2,1,6,1,4,4,2,1,1,4,5,3,1,2,2,5,3,0,1,2,5,1,5,3,4,2,1
49716,2006-11-09,6,4,4,1,5,4,1,1,3,2,2,4,4,3,3,4,5,3,2,1,1,0,6,4,5,4,5,1,2,1,1,5,3,3,4,2,2,4,4,4,6
49721,2006-11-09,6,5,5,6,1,3,1,2,2,1,0,2,4,2,5,3,6,3,4,1,2,5,4,1,5,1,3,4,1,1,1,2,3,1,6,3,1,1,2,3,4
49725,2006-11-09,0,3,1,4,4,5,3,6,0,5,6,3,4,4,5,6,0,6,6,6,6,3,6,5,1,4,5,0,3,6,2,4,3,5,6,3,3,4,4,6,6
49735,2006-11-09,5,1,1,6,5,2,1,2,5,4,2,4,5,4,6,5,5,5,6,2,3,2,6,6,2,6,6,4,1,1,0,6,2,5,6,3,6,1,2,4,6
49738,2006-11-09,6,2,5,6,0,0,1,1,6,4,2,5,6,2,6,2,6,4,2,1,1,4,6,3,4,6,4,4,2,4,0,6,5,1,6,5,3,3,1,2,6
49742,2006-11-09,3,1,1,4,1,0,1,3,4,5,2,1,3,4,6,1,3,1,1,4,2,1,6,6,2,1,5,0,2,5,2,5,0,5,4,1,6,5,4,1,6
49747,2006-11-09,3,6,5,6,0,0,3,2,5,5,4,6,0,0,3,0,3,4,4,0,0,6,2,5,4,0,0,6,1,1,0,3,6,3,5,6,5,6,0,0,
49749,2006-11-09,5,5,2,6,3,4,1,5,0,6,5,3,2,2,5,5,5,4,1,4,1,5,5,6,6,5,4,2,1,5,1,3,2,4,6,2,6,6,2,5,4
49763,2006-11-10,6,1,2,6,2,1,6,1,3,6,6,0,3,6,4,4,0,2,2,3,0,3,6,3,6,6,5,2,0,2,3,4,3,3,6,1,3,5,5,4,4
49775,2006-11-12,6,6,5,3,3,1,2,4,3,6,5,5,6,3,5,6,0,6,5,4,1,4,3,5,4,5,3,0,2,4,1,4,3,4,5,4,3,5,5,4,4
49784,2006-11-09,3,4,1,3,1,3,2,3,4,3,3,4,3,3,5,4,2,4,4,2,2,1,1,3,4,5,2,2,2,3,3,2,3,2,5,5,2,2,3,4,2
49787,2006-11-09,3,5,5,3,0,1,4,3,0,5,4,5,5,5,6,1,5,3,1,3,0,3,6,6,2,5,5,1,1,3,1,4,4,1,6,4,6,4,2,4,5
49788,2006-11-09,3,3,4,5,2,5,4,5,4,5,5,4,,4,3,4,3,2,6,2,1,6,5,4,4,5,3,4,2,2,3,2,2,4,4,3,5,4,3,5,4
49795,2006-11-09,5,4,3,6,3,5,2,3,4,4,2,5,2,4,1,5,4,6,3,2,0,4,4,4,6,3,3,3,1,5,4,4,4,2,5,4,2,3,4,5,5
49813,2006-11-09,6,1,4,5,2,5,4,5,4,6,6,5,5,5,6,4,6,3,3,5,2,2,5,5,6,5,2,2,2,5,4,4,4,6,6,4,5,5,5,5,2
49820,2006-11-09,4,4,3,2,6,1,5,2,2,5,5,6,6,4,6,5,0,5,1,4,2,1,2,6,3,2,2,1,4,3,2,5,1,1,6,1,4,4,4,1,3
49823,2006-11-09,5,3,2,5,1,1,2,3,1,6,5,2,0,3,4,5,5,2,5,2,1,1,4,5,4,4,2,1,2,5,2,1,2,4,5,2,6,5,2,3,1
49824,2007-12-22,6,3,5,2,2,3,2,5,3,5,5,4,2,3,3,4,0,3,2,1,2,4,0,4,6,3,2,3,2,3,2,2,4,3,5,4,5,5,3,3,3
49826,2006-11-09,3,0,2,4,3,4,3,3,1,5,4,0,2,4,4,4,3,4,5,3,4,1,3,5,3,5,2,2,4,3,2,5,1,5,4,0,5,4,2,3,3
49829,2006-11-09,4,4,4,3,3,5,5,4,4,5,6,4,0,4,6,4,4,3,3,5,5,5,6,3,2,6,1,2,4,5,4,2,4,6,5,4,4,5,5,1,4
49839,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49843,2006-11-09,6,5,2,5,2,1,5,4,3,4,2,5,5,2,5,2,6,1,5,0,0,3,5,6,6,1,5,3,0,5,0,2,5,1,5,5,4,6,2,3,2
49853,2006-11-10,6,1,1,5,2,3,4,3,1,2,5,2,1,4,5,2,6,3,4,3,4,0,5,5,6,5,4,1,2,5,2,1,1,4,5,2,5,2,5,2,4
49857,2006-11-10,3,3,4,5,1,1,4,4,1,6,6,1,0,4,5,3,3,2,5,3,2,4,4,6,6,4,2,2,3,6,4,1,0,4,6,1,6,4,4,4,4
49858,2006-11-10,6,4,4,1,3,0,1,5,3,5,3,3,3,5,5,4,5,4,4,5,3,0,5,5,6,4,3,1,2,4,4,3,3,5,6,3,4,4,4,3,3
49862,2006-11-10,1,4,1,3,3,6,1,1,1,5,5,4,5,2,0,6,1,5,4,0,0,0,6,5,5,3,3,0,1,3,1,5,0,3,6,4,6,5,3,5,5
49865,2006-11-10,6,3,2,5,5,3,4,4,1,5,6,2,6,4,4,1,3,3,3,3,6,4,5,2,5,2,3,4,2,3,3,5,3,3,5,3,3,3,2,6,5
49866,2006-11-10,0,0,3,6,3,4,3,4,1,4,4,3,6,6,4,4,0,4,4,5,5,3,6,2,0,5,2,4,5,0,6,5,2,6,6,2,4,5,4,4,3
49886,2006-11-10,4,6,5,4,1,2,2,3,4,5,5,5,5,3,3,3,5,3,5,1,1,6,2,5,5,5,1,5,1,5,4,4,5,1,5,5,5,5,1,3,1
49890,2006-11-10,,,,,,,,,,,,,,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,
49920,2006-11-10,5,5,2,1,2,5,3,1,3,2,5,4,0,4,3,5,1,2,4,,4,5,5,3,3,2,4,5,5,4,2,4,2,1,3,5,6,3,3,2,4
49923,2006-11-10,5,5,4,6,0,2,1,2,,6,3,2,4,3,6,1,5,3,5,1,0,4,6,5,2,5,4,1,5,3,5,2,5,3,6,4,3,0,5,1,4
49927,2006-11-13,6,4,5,6,1,1,5,3,4,5,4,5,3,3,6,1,6,1,5,3,3,5,6,4,5,4,3,5,1,4,1,6,5,2,6,5,6,4,2,1,6
49960,2006-11-10,6,3,3,6,0,3,5,0,3,6,6,3,4,6,0,4,2,3,5,3,3,2,6,6,6,6,3,4,3,1,5,1,0,3,6,6,6,4,6,3,3
49965,2006-11-11,3,2,5,5,5,6,3,2,0,6,6,2,1,4,6,6,3,3,4,4,5,1,6,6,3,5,3,0,4,6,1,4,1,5,6,2,5,5,4,6,5
49967,2006-11-11,6,5,5,4,0,4,3,0,0,,6,4,5,3,5,5,0,3,3,5,4,3,2,4,6,5,6,1,3,3,3,6,3,3,6,3,6,6,6,4,6
49968,2006-11-11,2,0,1,0,4,6,3,2,0,6,5,2,5,1,4,5,2,4,5,1,2,0,1,6,0,2,5,1,1,3,2,4,3,2,1,4,3,5,5,5,2
49970,2006-11-11,6,2,2,6,5,6,4,4,0,6,6,3,6,5,6,6,4,4,6,6,2,0,6,6,6,6,6,0,5,1,4,6,1,4,6,3,6,6,6,6,6
49976,2006-11-11,6,1,1,5,4,5,5,4,1,5,5,2,4,5,6,3,6,4,3,6,1,1,6,3,5,6,5,1,2,5,2,2,1,5,5,1,5,4,5,4,1
49982,2006-11-11,5,0,0,0,1,1,5,5,1,6,3,1,1,5,6,1,5,4,5,5,5,2,5,6,1,5,1,0,6,2,4,1,1,5,0,0,4,5,6,0,2
49990,2006-11-11,5,5,5,6,0,6,4,6,1,6,6,4,4,5,0,4,6,6,6,6,0,0,5,2,0,5,5,1,0,5,0,4,2,6,3,1,6,5,5,2,5
49991,2006-12-13,6,1,4,6,3,4,5,6,1,6,5,2,2,5,6,4,6,4,4,6,5,1,6,5,5,6,4,2,5,0,6,3,1,5,6,2,5,4,5,3,3
49994,2006-11-11,6,2,5,6,4,6,5,5,1,5,6,3,5,4,6,6,5,5,3,5,5,2,6,5,0,5,6,1,4,6,3,6,1,4,6,1,5,6,5,6,6
49995,2006-11-11,,5,1,6,0,3,4,3,5,6,6,5,2,1,6,1,,0,3,3,3,1,6,6,6,4,0,1,1,6,3,2,5,2,0,5,5,5,2,3,1
49997,2006-11-11,6,4,3,5,4,5,3,3,3,5,3,3,3,3,4,5,5,4,3,1,1,1,3,3,5,5,5,2,2,2,1,5,3,2,5,3,3,5,4,5,5
50001,2006-11-11,2,1,2,6,0,3,4,0,6,5,6,6,0,0,6,4,2,1,4,0,0,3,2,6,6,6,0,6,0,6,1,4,6,1,6,6,6,6,0,1,5
50004,2006-11-11,4,3,2,5,1,5,3,3,4,5,6,5,0,5,2,5,3,3,2,2,5,2,3,5,6,5,1,0,2,3,4,3,3,2,5,4,5,5,5,4,3
50006,2006-11-11,6,1,4,5,0,5,4,4,2,5,5,5,0,4,2,5,2,4,2,4,5,1,3,5,5,5,0,0,4,4,4,1,2,2,5,4,5,5,5,2,4
50010,2006-11-11,3,5,4,1,1,4,3,4,1,5,3,3,3,3,3,3,1,3,4,3,2,1,5,5,3,4,2,1,5,3,3,1,,4,3,1,4,4,3,4,4
50018,2006-11-11,3,5,4,4,1,4,6,5,4,5,6,5,3,5,4,3,3,4,3,2,4,4,4,4,5,5,3,3,2,4,5,5,4,5,5,4,5,4,5,5,5
50019,2006-11-11,6,5,3,5,2,3,3,3,4,5,4,4,2,3,5,4,5,2,5,2,2,5,2,5,6,5,,2,2,3,2,3,4,4,5,4,6,4,4,3,3
50045,2006-11-11,6,4,1,3,0,1,4,5,5,4,4,4,0,3,2,1,5,2,2,3,2,5,4,3,2,4,1,5,3,3,0,5,4,2,2,4,4,3,2,2,5
50049,2006-11-11,3,3,3,5,6,4,1,3,3,5,4,4,6,3,6,6,3,4,3,2,3,3,4,5,4,4,5,3,2,2,3,5,3,4,5,3,5,3,3,5,6
50050,2006-11-12,3,5,6,2,5,6,4,3,2,3,3,3,6,3,3,6,3,6,2,3,4,4,3,4,0,6,6,1,4,3,3,6,3,3,3,1,5,4,3,6,6
50056,2006-11-12,0,6,6,6,2,3,3,3,6,5,3,3,1,3,3,3,0,1,5,2,1,6,3,3,6,6,2,4,1,5,0,6,5,3,6,6,5,2,4,2,4
50061,2006-11-12,5,3,6,5,5,4,2,0,5,4,3,3,4,2,5,5,5,6,5,4,1,5,2,2,2,1,5,4,1,5,4,5,5,3,5,5,3,3,0,5,4
50064,2006-11-12,6,1,5,6,4,6,4,3,0,6,4,0,3,4,5,6,6,4,5,5,4,1,5,5,6,4,4,1,3,6,4,4,0,5,6,1,4,6,4,5,5
50069,2006-11-12,6,6,5,6,1,3,1,1,5,6,5,5,3,1,6,2,6,3,5,1,0,5,3,6,6,6,3,5,3,5,0,3,5,3,6,5,6,5,3,5,1
50079,2006-11-12,4,4,1,2,4,3,4,5,1,4,4,5,2,3,4,4,4,2,5,1,3,2,5,4,4,4,2,1,3,4,2,3,3,4,5,4,5,5,2,2,4
50080,2006-11-12,6,0,0,5,3,6,2,5,0,5,5,4,6,4,6,4,6,2,4,3,4,0,6,6,5,5,2,1,2,2,2,3,0,4,6,0,4,2,3,5,4
50091,2006-11-12,6,5,1,6,2,1,1,0,0,6,6,1,2,3,5,5,4,3,5,1,3,1,5,5,5,5,0,1,0,5,2,4,4,2,5,1,5,5,5,3,2
50096,2006-11-12,5,1,2,2,1,5,4,4,0,5,6,4,3,4,4,4,4,3,4,2,3,1,4,5,4,4,4,1,4,4,3,3,2,4,3,3,6,3,5,4,3
50122,2006-11-12,3,5,4,5,3,1,4,4,5,5,,0,4,3,4,3,3,3,1,5,4,4,4,4,4,4,5,3,2,3,2,1,3,3,6,5,4,3,3,4,1
50125,2006-11-12,5,4,2,5,,3,3,2,3,5,5,5,1,3,4,2,1,1,3,5,5,1,5,3,5,5,3,3,4,5,,4,5,5,,5,5,4,,3,2
50128,2006-11-12,6,4,3,2,3,4,4,4,1,5,5,2,4,4,4,3,0,5,6,5,5,0,6,5,6,5,2,4,4,4,3,5,2,4,6,2,2,3,5,5,4
50157,2006-11-13,5,6,4,5,0,4,3,4,6,3,2,6,1,4,6,2,5,3,2,1,2,2,6,4,5,2,6,4,1,6,2,1,5,2,5,5,2,,2,1,1
50160,2006-11-13,6,2,0,6,4,6,5,2,0,5,5,2,5,4,6,6,6,6,5,5,5,0,6,6,6,1,5,1,4,5,5,5,1,5,6,1,6,5,5,6,6
50162,2006-11-13,3,1,2,5,0,1,5,4,2,5,2,5,3,4,5,1,3,2,1,0,2,0,6,5,4,5,1,2,0,5,4,0,4,4,6,5,2,3,4,1,0
50170,2006-11-13,,,,,,6,,,,3,,,,,4,,,,,,,,,,,0,,,,,,,,,,,,,,,
50171,2006-11-13,3,2,4,5,1,3,5,2,4,4,3,4,2,3,4,2,3,2,3,1,3,1,4,4,6,5,1,2,3,2,2,1,2,6,5,1,4,3,3,3,4
50174,2006-11-13,5,5,3,3,2,3,4,2,2,6,6,4,0,3,3,2,5,3,4,1,1,3,3,6,5,3,2,2,2,5,3,1,4,2,4,4,6,4,2,4,1
50175,2006-11-13,6,6,4,6,4,3,4,3,4,5,4,5,4,4,6,3,6,3,4,4,4,4,6,5,5,1,5,4,2,6,5,4,4,4,6,5,6,3,2,3,2
50179,2006-11-13,6,1,6,1,0,1,2,2,1,5,5,3,0,1,2,3,0,2,1,5,5,0,5,1,3,6,0,3,5,0,1,2,2,5,3,2,2,2,3,0,0
50184,2006-11-13,0,2,2,4,2,4,5,5,2,4,2,1,2,1,4,4,0,1,4,3,2,1,2,4,4,5,2,2,2,5,1,4,1,5,4,2,5,4,5,4,2
50197,2006-11-13,5,3,3,3,3,5,2,3,2,1,2,5,2,4,1,1,5,2,1,1,3,4,5,6,2,4,3,4,5,4,2,3,5,3,6,3,4,3,3,4,1
50203,2006-11-13,6,1,4,5,0,1,3,2,4,6,4,3,0,4,2,2,6,5,4,1,4,5,5,4,6,5,1,5,1,4,2,2,4,4,6,5,6,4,2,1,2
50210,2006-11-13,6,4,5,6,4,2,4,5,4,3,2,2,5,3,4,2,5,5,4,3,1,6,6,5,3,5,2,4,1,3,1,2,3,2,6,5,2,5,4,3,4
50255,2006-11-13,3,4,5,3,0,1,3,2,5,2,2,5,2,1,4,1,3,1,1,4,2,4,3,2,2,4,1,5,2,3,1,1,5,2,4,5,3,1,2,2,1
50260,2006-11-13,0,6,0,6,6,6,6,6,6,6,0,0,0,6,0,6,6,6,6,0,0,6,0,6,0,6,0,0,0,0,6,0,6,0,0,6,0,6,0,6,0
50267,2006-11-13,3,4,3,6,1,2,3,0,4,6,6,5,1,2,4,4,3,2,4,5,1,4,5,5,3,4,4,4,3,3,0,3,3,3,5,5,6,5,1,4,3
50307,2006-11-13,4,3,4,6,5,5,1,1,3,5,3,2,5,1,5,6,2,5,6,1,2,1,6,5,6,5,5,1,0,4,1,6,3,2,6,2,3,4,5,5,6
50309,2006-11-13,6,1,2,3,1,4,3,4,2,6,5,3,1,4,4,4,1,2,4,1,1,3,6,5,3,5,2,1,2,6,2,4,1,5,5,1,5,4,5,4,4
50316,2006-11-14,5,2,3,4,5,4,2,1,3,4,2,3,5,5,5,5,5,5,4,4,1,1,4,3,2,4,5,1,2,3,1,5,2,2,4,1,4,4,2,4,5
50318,2006-11-13,6,5,3,6,3,5,4,1,3,5,2,3,3,5,1,5,6,5,5,4,2,5,6,6,2,2,3,2,1,3,4,4,2,4,6,1,2,5,3,5,5
50331,2006-11-14,5,1,0,6,1,0,4,3,1,6,3,3,0,3,6,1,5,1,3,4,3,3,6,6,6,6,1,2,3,5,3,3,1,6,6,1,6,6,3,3,3
50332,2006-11-14,4,2,2,3,2,4,4,3,2,4,4,4,4,3,4,4,5,4,4,4,2,2,2,4,4,2,3,2,2,,2,3,2,4,5,3,3,3,3,4,
50343,2006-11-14,3,4,6,6,2,2,1,2,5,6,6,5,3,2,6,4,3,4,4,0,1,5,3,3,5,6,3,3,0,6,0,5,3,1,6,4,6,6,1,2,1
50359,2006-11-14,5,3,2,4,2,4,3,4,2,5,4,2,4,4,2,4,5,2,5,5,4,1,3,3,2,5,5,2,2,3,4,5,1,4,4,2,5,2,4,5,4
50362,2006-11-14,6,3,4,4,3,4,3,6,3,6,0,5,3,6,3,6,0,3,4,3,5,0,6,6,3,6,6,0,3,3,3,6,1,6,6,1,6,6,6,0,6
50368,2006-11-14,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50401,2006-11-14,4,3,1,5,3,6,3,3,1,5,5,1,5,5,5,6,3,4,5,5,3,5,6,6,4,5,4,1,3,4,0,5,3,3,6,1,6,6,2,6,4
50413,2006-11-14,3,1,2,2,3,3,5,5,2,6,4,1,2,4,4,5,3,1,3,6,5,4,3,6,3,5,3,2,6,6,5,3,0,6,6,2,6,3,5,3,3
50426,2006-11-14,6,3,0,6,0,0,5,5,2,6,6,6,6,5,1,2,6,0,0,6,0,6,2,3,2,6,0,5,5,2,4,3,4,2,6,5,6,3,6,2,4
50429,2006-11-14,6,3,5,5,2,4,2,1,3,2,0,3,2,2,0,1,3,4,5,1,1,4,6,2,4,4,4,1,1,1,2,4,3,1,6,2,1,5,3,3,5
50433,2006-11-14,6,3,3,6,0,3,4,3,3,5,6,2,3,5,6,5,6,5,5,6,4,3,6,6,6,4,4,1,3,6,4,4,1,5,6,1,6,5,4,4,6
50463,2006-11-15,6,2,2,6,4,4,2,1,1,5,4,3,3,1,6,4,3,0,6,2,2,3,6,3,5,1,5,1,3,2,1,4,1,3,6,2,2,3,3,5,5
50468,2006-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50476,2006-11-15,2,1,1,5,1,3,4,4,4,6,5,4,1,5,5,2,3,3,5,2,4,0,5,5,5,5,1,3,5,3,2,1,5,5,5,4,5,3,5,3,1
50488,2006-11-15,3,0,0,3,2,6,4,5,2,6,6,1,1,5,3,6,3,6,6,5,6,2,1,6,0,5,4,4,6,6,5,4,0,6,0,1,6,6,4,6,4
50501,2006-11-15,6,5,4,2,1,2,3,2,5,5,6,5,1,4,6,1,6,3,3,1,2,4,6,3,0,3,2,5,2,6,2,2,1,3,3,5,6,5,4,2,2
50502,2006-11-15,5,3,2,3,5,5,1,3,4,5,2,3,6,4,4,4,4,3,1,1,0,5,6,6,3,5,5,4,0,4,2,6,3,1,3,3,2,3,4,6,6
50524,2006-11-15,1,1,3,5,2,3,3,3,1,4,3,3,3,4,5,2,1,3,3,3,2,3,4,5,5,4,1,2,2,4,1,1,3,3,5,3,6,3,3,3,2
