id,user_id,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
8067,381335,2011-09-06,1,4,3,5,2,3,2,2,1,0,6,6,5,5,3,2,3,3,6,6,0
8066,381336,2011-09-06,0,6,5,6,6,4,0,2,1,0,5,3,6,4,6,0,4,3,6,5,4
8068,381337,2011-09-07,4,6,6,5,6,6,3,1,0,1,6,3,6,1,6,5,6,3,6,2,6
8069,381339,2011-09-07,2,4,2,4,4,4,4,0,0,1,0,1,0,1,4,3,1,2,3,2,3
8070,381342,2011-09-07,3,5,4,5,2,5,2,3,0,1,2,1,5,4,3,3,2,5,4,4,5
8071,381352,2011-09-07,0,4,5,1,6,0,2,0,0,6,2,0,1,6,6,3,5,6,6,3,0
8072,381355,2011-09-07,1,4,4,5,3,1,5,3,0,1,6,3,6,0,5,6,3,3,4,4,4
8073,381358,2011-09-07,1,4,2,4,4,2,4,4,0,3,3,4,4,0,5,4,3,5,3,6,5
8074,381359,2011-09-07,4,6,5,6,3,5,4,4,3,2,4,6,6,6,5,1,0,5,6,3,1
8075,381365,2011-09-07,6,5,4,5,6,6,6,3,0,3,5,3,6,6,6,3,2,1,6,5,4
8076,381367,2011-09-07,6,6,4,2,4,6,2,4,6,0,6,6,6,6,5,1,6,6,5,6,0
8077,381368,2011-09-07,5,6,2,3,1,5,5,4,2,1,5,3,6,6,4,2,3,4,4,4,2
8078,381369,2011-09-07,6,6,6,4,6,6,5,6,0,0,6,4,6,0,1,6,6,4,6,6,2
8079,381370,2011-09-07,1,5,2,5,5,2,5,4,0,0,4,2,6,0,5,6,5,6,5,6,6
8080,381372,2011-09-07,1,5,3,4,4,3,5,1,0,2,0,4,6,5,6,5,3,5,4,6,3
8082,381375,2011-09-07,4,4,4,4,3,4,5,4,3,6,6,3,4,6,5,3,2,3,4,6,3
8083,381377,2011-09-07,4,4,4,4,5,5,5,0,0,2,4,5,4,4,2,3,3,5,4,3,0
8084,381378,2011-09-07,0,4,1,4,4,5,3,2,1,1,1,4,3,6,4,5,2,5,4,5,3
8085,381381,2011-09-07,3,5,4,3,5,4,4,2,0,1,5,4,5,6,4,5,3,3,3,3,5
8086,381384,2011-09-07,2,4,3,4,6,5,3,5,3,2,5,5,6,4,6,4,4,6,6,6,5
8091,381385,2011-09-07,0,4,0,2,0,2,0,1,0,0,0,2,3,2,6,6,0,0,6,2,6
8087,381389,2011-09-07,3,6,4,6,6,5,4,5,2,1,6,6,6,4,2,4,3,3,6,5,5
8090,381391,2011-09-07,2,4,4,4,5,5,5,5,0,3,6,0,4,4,3,5,5,6,5,4,6
8088,381392,2011-09-07,0,2,2,5,2,2,1,3,0,5,3,2,6,0,6,4,3,1,4,2,2
8089,381393,2011-09-07,4,5,4,4,5,2,3,2,0,0,0,3,6,6,5,2,1,4,5,2,5
8092,381394,2011-09-07,5,5,2,5,5,6,4,2,0,0,2,5,1,0,5,4,5,5,4,2,5
8093,381397,2011-09-07,1,5,2,6,3,4,5,2,0,1,3,0,3,2,5,3,0,4,2,3,5
8094,381398,2011-09-07,3,3,2,3,4,3,5,2,3,3,3,3,5,6,6,1,5,6,5,6,3
8095,381400,2011-09-07,4,5,1,6,5,5,6,6,3,4,6,5,5,5,6,5,4,6,6,5,6
8096,381401,2011-09-07,3,5,5,5,5,3,3,3,0,0,0,2,0,3,6,2,6,3,5,1,1
8098,381403,2011-09-07,2,2,4,5,4,2,2,5,0,0,5,5,5,1,5,1,2,6,3,5,5
8134,381405,2011-09-07,1,6,4,4,6,6,5,3,5,3,1,3,6,5,3,4,6,5,4,3,6
8099,381407,2011-09-07,4,6,2,6,3,5,6,2,0,0,2,2,6,3,4,4,4,3,4,5,6
8100,381409,2011-09-07,3,5,6,5,5,5,5,3,0,1,2,2,5,5,3,1,1,3,3,1,0
8101,381415,2011-09-07,3,6,3,6,4,1,4,5,4,2,2,5,2,4,5,4,1,1,2,1,3
8102,381417,2011-09-07,5,4,5,4,6,6,5,0,0,3,4,0,2,4,6,6,5,5,6,5,6
8103,381418,2011-09-07,3,5,2,3,4,3,3,3,6,0,0,3,6,6,4,5,1,6,6,6,2
8104,381420,2011-09-07,2,4,2,3,2,1,3,3,5,4,6,6,6,5,2,3,2,1,4,3,4
8105,381422,2011-09-07,2,6,4,4,6,6,4,1,4,1,2,5,4,5,5,4,2,4,6,0,6
8106,381424,2011-09-07,1,2,1,3,0,2,1,2,0,0,6,5,4,6,3,4,4,2,3,5,5
8107,381425,2011-09-07,0,0,0,0,0,0,0,4,2,3,4,2,5,6,6,5,3,4,3,6,6
8108,381427,2011-09-07,4,4,3,5,3,5,4,3,2,2,2,4,5,3,3,1,3,2,,4,3
8109,381429,2011-09-07,6,6,5,6,6,6,6,6,2,1,6,6,6,0,6,0,6,4,6,5,3
8110,381431,2011-09-07,2,4,2,4,2,0,2,3,2,2,1,5,2,3,4,4,1,1,4,4,5
8111,381435,2011-09-07,4,6,6,5,4,6,6,2,0,0,6,6,6,2,6,0,5,5,4,6,2
8112,381446,2011-09-07,2,5,1,4,3,5,4,5,5,1,5,5,5,4,6,3,4,2,5,5,3
8113,381448,2011-09-07,2,3,2,3,3,6,1,1,1,0,1,1,2,4,4,4,1,4,4,2,0
8114,381453,2011-09-07,4,6,3,5,3,4,5,4,0,0,1,2,3,0,5,3,2,2,5,3,6
8116,381458,2011-09-07,6,6,4,5,4,6,5,3,1,1,3,2,5,3,4,3,4,3,6,4,4
8117,381461,2011-09-07,3,3,3,3,3,2,3,1,0,0,3,2,4,3,4,5,4,5,4,6,4
8118,381463,2011-09-07,6,6,4,6,6,6,1,0,0,0,3,0,0,0,6,6,0,1,6,6,5
8119,381464,2011-09-07,3,2,3,6,5,0,0,0,1,0,0,2,5,3,6,6,4,4,5,6,4
8120,381465,2011-09-07,1,1,3,5,0,4,5,3,0,1,4,3,6,0,2,4,0,4,4,2,5
8122,381472,2011-09-07,1,5,1,2,2,2,2,2,3,2,5,2,5,3,3,3,4,4,4,3,3
8121,381473,2011-09-07,2,4,3,4,3,3,3,4,1,3,4,1,3,5,2,4,4,1,4,4,4
8123,381474,2011-09-07,4,5,4,3,5,4,4,6,0,1,2,5,1,4,6,2,4,2,3,5,5
8124,381476,2011-09-07,6,6,5,6,2,5,6,2,2,4,6,6,6,6,6,5,6,6,6,6,5
8125,381485,2011-09-07,4,4,4,5,3,4,3,1,0,0,4,3,5,3,5,5,2,3,3,6,5
8127,381486,2011-09-07,4,4,4,5,5,3,4,5,3,3,5,6,6,6,4,4,2,4,3,3,5
8126,381487,2011-09-07,4,4,3,4,4,5,4,4,5,5,4,4,5,4,5,3,3,4,4,5,5
8129,381490,2011-09-07,2,4,1,2,4,2,5,2,6,3,3,3,3,6,5,1,5,6,3,3,5
8128,381491,2011-09-07,6,6,6,6,0,6,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0
8130,381492,2011-09-07,3,4,4,3,3,6,5,4,0,3,0,4,6,5,6,6,6,4,6,6,4
8131,381498,2011-09-07,6,5,3,6,2,6,5,0,0,4,3,4,2,3,3,2,2,4,1,4,1
8132,381503,2011-09-07,2,5,4,6,3,1,4,6,5,6,6,6,6,6,5,5,5,3,6,2,2
8135,381504,2011-09-07,0,1,0,1,0,0,1,3,3,4,4,6,3,4,6,5,2,6,4,5,4
8136,381508,2011-09-07,1,3,3,4,5,6,2,1,1,0,1,6,6,5,3,2,2,3,4,6,4
8137,381514,2011-09-07,1,4,3,1,4,0,4,4,1,1,2,5,5,4,2,2,2,1,3,1,4
8139,381523,2011-09-07,1,2,1,3,3,2,2,4,2,1,1,4,2,,6,1,1,2,1,3,3
8138,381526,2011-09-07,6,6,6,6,6,6,6,6,3,6,3,5,6,6,5,5,2,3,4,6,4
8140,381527,2011-09-07,2,6,5,6,6,4,6,4,1,1,5,4,6,5,4,4,4,4,4,2,5
8141,381529,2011-09-07,6,5,3,4,4,3,2,5,1,1,6,5,4,1,4,4,3,5,5,3,4
8142,381531,2011-09-07,6,6,6,6,6,6,6,4,0,6,3,6,6,6,4,2,4,6,6,6,6
8144,381532,2011-09-07,2,4,1,4,3,3,2,2,0,0,3,0,2,2,4,5,4,5,5,4,5
8143,381533,2011-09-07,4,1,4,1,5,2,4,4,1,0,1,0,2,2,6,3,6,6,5,5,0
8145,381537,2011-09-07,5,6,4,6,6,4,5,5,1,5,6,6,6,6,5,6,5,5,5,5,5
8146,381538,2011-09-07,3,5,3,4,4,5,4,2,1,0,3,5,6,2,6,3,4,5,4,4,4
8147,381539,2011-09-07,3,5,4,4,5,5,5,2,0,1,2,1,5,0,4,1,1,1,3,3,4
8166,381540,2011-09-08,6,6,6,4,5,6,5,4,6,2,3,6,3,6,5,1,1,6,5,0,3
8148,381545,2011-09-07,5,6,3,6,2,5,5,6,6,5,6,3,2,6,6,6,1,6,6,6,3
8149,381548,2011-09-08,5,6,6,5,6,5,6,0,0,0,2,3,5,0,6,6,3,2,6,5,6
8150,381550,2011-09-08,3,5,3,5,3,3,5,1,0,1,5,3,5,4,3,1,3,4,4,6,5
8152,381551,2011-09-08,6,6,6,6,6,3,6,3,0,3,2,3,6,1,5,3,6,6,6,6,0
8151,381554,2011-09-08,4,4,5,4,5,3,2,4,3,0,2,1,5,2,2,6,5,4,4,5,6
8153,381555,2011-09-08,4,3,5,4,3,4,4,2,0,2,2,2,2,4,5,6,4,6,6,6,6
8154,381562,2011-09-08,5,6,4,2,5,6,1,0,0,0,6,6,6,3,3,5,0,5,5,5,6
8155,381563,2011-09-08,1,2,6,5,1,2,5,3,0,0,1,1,4,0,2,3,1,4,2,0,5
8156,381565,2011-09-08,2,6,5,6,6,5,6,1,1,1,4,1,6,1,3,6,6,4,4,6,6
8157,381568,2011-09-08,2,5,4,5,4,2,4,5,0,0,4,6,6,6,4,3,3,4,5,4,2
8158,381570,2011-09-08,0,0,0,0,0,0,1,3,1,1,2,3,4,2,5,4,2,3,2,3,4
8159,381576,2011-09-08,0,1,1,0,5,6,5,0,1,0,1,1,6,1,2,1,0,3,5,4,0
8160,381577,2011-09-08,2,1,1,2,1,2,3,2,0,1,1,1,0,3,0,2,2,5,6,1,0
8161,381579,2011-09-08,4,6,4,6,6,4,6,4,1,3,2,4,3,1,4,4,3,4,5,2,4
8162,381580,2011-09-08,4,5,5,5,4,4,3,3,0,1,4,4,6,1,6,0,2,2,5,4,4
8163,381583,2011-09-08,4,5,6,6,2,1,3,1,1,1,5,3,6,3,4,4,6,4,6,3,4
8164,381588,2011-09-08,3,5,6,6,5,6,5,4,3,1,2,1,6,6,6,3,2,5,4,1,6
8165,381590,2011-09-08,3,4,1,3,0,3,3,1,1,0,3,1,1,1,5,2,2,1,3,3,1
8167,381593,2011-09-08,6,6,4,5,4,6,5,0,0,0,4,0,0,0,6,5,4,5,6,5,5
8168,381596,2011-09-08,4,4,4,2,4,4,4,2,0,0,4,2,6,1,6,6,2,3,5,6,2
8169,381597,2011-09-08,2,5,2,5,4,2,2,6,0,0,0,6,4,0,6,4,3,3,2,6,5
8170,381600,2011-09-08,3,4,4,5,4,4,5,1,2,2,2,3,4,3,2,4,2,4,4,2,2
8171,381603,2011-09-08,4,4,4,5,5,4,4,2,0,1,2,4,0,3,5,5,5,5,4,3,5
8172,381606,2011-09-08,3,5,5,6,4,6,1,5,2,5,5,6,6,2,5,2,1,6,4,6,3
8173,381617,2011-09-08,2,6,3,6,5,3,6,5,1,1,4,1,5,4,5,3,1,3,6,5,4
8174,381621,2011-09-08,5,5,2,3,2,1,5,3,1,0,4,4,6,2,6,4,2,4,6,5,4
8175,381622,2011-09-08,6,5,2,5,3,1,4,6,4,6,6,6,6,6,6,4,4,5,5,4,0
8176,381623,2011-09-08,4,6,5,4,5,4,4,4,5,4,2,4,4,5,5,3,4,4,4,1,6
8177,381628,2011-09-08,5,6,3,6,6,1,5,1,0,0,2,0,0,0,4,1,3,2,4,2,3
8178,381633,2011-09-08,3,1,2,2,5,3,2,0,0,0,0,0,0,0,3,4,2,2,3,1,5
8179,381641,2011-09-08,4,6,4,6,4,5,4,0,0,4,0,2,1,2,5,1,1,4,5,6,0
8180,381642,2011-09-08,6,6,6,6,6,6,6,1,0,1,4,6,5,1,5,2,2,4,4,3,6
8181,381643,2011-09-08,2,6,4,2,3,6,2,3,0,0,1,1,6,0,5,1,3,2,4,5,5
8182,381651,2011-09-08,3,3,6,3,6,6,6,0,,3,6,6,1,0,6,6,6,6,,6,0
8184,381652,2011-09-08,1,3,2,3,3,0,1,5,1,3,2,3,1,6,6,6,2,5,6,5,1
8187,381653,2011-09-08,5,6,3,5,3,5,5,3,1,0,5,4,5,4,6,5,5,6,4,6,5
8186,381654,2011-09-08,5,5,5,5,6,6,6,0,3,0,3,3,5,3,6,5,4,3,5,6,4
8185,381655,2011-09-08,5,4,3,6,2,5,4,4,0,4,4,2,6,5,1,1,2,4,2,1,3
8188,381659,2011-09-08,3,6,5,5,6,4,4,4,4,4,6,5,4,6,4,3,4,4,5,4,4
8189,381660,2011-09-08,2,4,1,4,6,5,6,0,0,0,,0,2,0,6,3,2,2,6,0,6
8190,381661,2011-09-08,4,3,3,3,3,4,4,3,3,1,4,1,3,1,5,4,2,3,1,5,3
8191,381662,2011-09-08,1,5,3,5,3,6,4,3,1,0,2,2,5,2,6,1,4,5,5,5,1
8192,381664,2011-09-08,3,4,3,4,4,4,3,0,0,1,2,1,6,4,5,4,4,4,5,6,6
8193,381669,2011-09-08,0,6,0,2,6,4,4,1,0,0,3,2,6,5,6,2,4,0,5,5,6
8195,381674,2011-09-08,,,,,,,,,,,,,,,,,,,,,
8194,381677,2011-09-08,5,6,2,6,6,5,6,4,0,0,5,3,5,2,2,3,1,1,4,1,2
8197,381678,2011-09-08,5,6,3,5,5,6,5,2,2,1,4,5,1,1,6,6,5,6,6,6,5
8196,381680,2011-09-08,6,6,6,6,6,6,3,0,2,2,3,1,3,2,6,4,6,5,6,6,6
8198,381684,2011-09-08,5,5,1,2,5,6,5,2,1,2,3,1,4,4,6,5,4,6,6,5,5
8199,381685,2011-09-08,6,6,5,,6,6,6,5,1,5,4,6,2,2,6,6,4,3,4,6,2
8201,381689,2011-09-09,5,4,3,5,2,5,5,3,0,0,1,0,2,0,4,5,4,5,5,6,4
8202,381692,2011-09-09,5,6,3,6,6,5,3,2,0,0,2,4,4,4,4,1,0,4,3,5,4
8203,381693,2011-09-09,3,3,4,4,3,3,3,3,2,6,4,3,5,3,5,4,3,4,5,4,5
8204,381700,2011-09-09,1,2,4,5,5,5,5,3,0,5,6,0,5,0,6,3,5,3,2,6,2
8205,381703,2011-09-09,1,2,3,4,1,1,2,5,1,1,4,4,6,3,6,6,4,6,6,6,1
8206,381709,2011-09-09,1,5,1,6,4,5,6,3,4,3,5,4,4,6,5,2,2,2,4,5,4
8207,381710,2011-09-09,,,,0,3,,,,,5,1,1,,1,,,5,,,,
8208,381712,2011-09-09,1,5,1,4,5,5,3,4,0,2,2,6,5,5,5,2,3,4,4,3,5
8211,381714,2011-09-09,6,6,4,5,6,6,5,6,6,6,6,6,6,6,6,2,1,6,5,1,1
8209,381715,2011-09-09,6,6,5,6,5,6,4,0,0,0,0,1,6,3,5,3,0,3,6,2,6
8210,381717,2011-09-09,4,3,3,3,3,3,2,2,2,0,3,6,6,3,4,6,3,4,6,6,4
8212,381722,2011-09-09,3,5,4,4,4,5,5,0,1,0,2,2,0,1,6,3,5,2,3,3,4
8213,381724,2011-09-09,0,2,1,4,0,2,0,6,2,0,0,2,6,1,5,2,1,1,4,1,6
8214,381725,2011-09-09,0,5,5,6,2,4,2,2,0,4,4,6,6,2,3,2,0,0,3,1,1
8215,381726,2011-09-09,2,5,3,4,4,6,5,4,4,0,0,1,4,5,6,4,0,5,5,6,2
8216,381728,2011-09-09,3,5,5,4,1,6,5,0,0,2,0,2,4,1,2,1,1,2,2,1,1
8217,381730,2011-09-09,6,6,3,4,5,4,5,2,3,4,1,6,4,5,6,4,1,3,6,6,5
8218,381734,2011-09-09,0,4,3,6,4,4,4,0,0,0,3,0,6,0,6,3,1,4,5,3,5
8219,381739,2011-09-09,5,6,4,6,6,4,6,6,4,2,3,6,4,6,6,4,6,5,5,4,5
8220,381743,2011-09-09,5,6,4,6,6,4,6,0,1,0,1,2,1,1,1,1,2,4,3,4,4
8221,381758,2011-09-09,4,6,6,6,6,4,6,5,0,1,3,3,5,3,6,5,5,5,6,6,6
8223,381765,2011-09-09,3,4,2,3,3,2,4,1,0,0,3,2,6,3,5,5,4,6,5,6,5
8224,381772,2011-09-09,2,4,4,4,1,1,3,3,0,0,5,0,5,2,5,1,2,5,4,2,2
8225,381773,2011-09-09,1,5,4,3,4,1,4,3,3,1,6,6,5,1,6,6,2,5,6,6,0
8227,381776,2011-09-09,2,6,4,5,3,4,5,4,5,3,6,6,3,5,4,3,3,2,5,5,1
8229,381778,2011-09-09,5,5,5,6,5,5,5,3,2,0,6,1,2,6,6,2,6,5,6,6,6
8228,381779,2011-09-09,6,6,5,5,6,6,5,5,2,5,4,6,5,6,6,5,0,2,4,4,4
8230,381780,2011-09-09,4,4,0,4,3,2,2,1,6,1,2,3,4,6,6,2,5,5,6,6,3
8231,381785,2011-09-09,2,4,4,4,5,5,5,3,0,3,3,1,5,1,3,3,2,2,5,0,2
8232,381787,2011-09-09,5,6,1,4,1,3,3,4,0,0,2,1,1,0,5,2,3,2,4,5,3
8237,381788,2011-09-09,2,5,5,6,4,3,5,2,0,6,6,3,6,3,4,6,1,3,4,1,1
8233,381789,2011-09-09,2,4,3,5,6,5,4,3,0,0,2,0,4,6,5,2,4,2,5,4,1
8234,381790,2011-09-09,4,4,4,2,4,4,4,3,5,5,6,3,4,6,5,2,3,4,2,2,4
8235,381792,2011-09-09,5,6,6,6,6,6,5,0,0,2,4,2,6,0,3,4,4,6,6,4,5
8236,381793,2011-09-09,0,2,2,2,0,0,2,4,6,6,1,3,0,6,1,3,1,1,3,0,3
8238,381797,2011-09-09,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,2,1,3,1,3
8240,381798,2011-09-09,5,5,5,3,2,6,4,0,0,1,1,4,3,0,4,1,3,2,1,3,5
8239,381801,2011-09-09,2,4,3,3,0,3,3,0,3,2,6,1,6,5,3,1,2,3,3,3,4
8241,381805,2011-09-09,5,6,6,6,6,5,6,0,1,0,5,5,5,0,5,3,2,3,3,0,6
8243,381812,2011-09-09,0,0,0,0,0,0,0,3,2,6,5,1,6,6,6,6,3,6,5,6,6
8244,381813,2011-09-09,4,5,5,5,2,4,5,2,0,0,3,4,4,6,4,4,3,3,3,3,5
8245,381816,2011-09-09,5,6,6,6,3,4,6,1,2,1,3,4,5,1,6,3,2,5,5,6,3
8247,381823,2011-09-09,2,4,1,5,3,3,3,4,2,5,4,5,2,2,2,1,3,4,3,4,5
8246,381824,2011-09-09,4,6,6,5,2,6,4,3,3,3,4,5,6,5,3,5,5,5,6,4,6
8248,381826,2011-09-09,4,4,1,5,1,3,5,5,2,2,1,5,6,6,3,5,3,4,3,2,5
8249,381832,2011-09-10,5,5,4,1,3,5,5,0,0,0,0,0,0,0,5,1,2,1,3,4,0
8250,381833,2011-09-10,1,3,1,3,2,3,1,3,1,0,1,0,4,4,3,2,2,1,2,2,0
8251,381835,2011-09-10,5,5,4,4,6,3,6,2,0,0,2,0,1,0,4,5,1,3,6,0,2
8254,381842,2011-09-10,6,6,6,5,5,2,6,3,0,0,6,5,6,3,5,0,3,4,4,4,2
8252,381844,2011-09-10,6,6,5,6,6,6,6,0,0,0,0,0,5,6,4,3,3,3,3,2,3
8253,381845,2011-09-10,4,6,4,4,6,6,3,4,4,3,4,4,6,5,4,6,6,6,6,6,6
8255,381846,2011-09-10,6,6,6,5,6,6,4,6,1,3,5,4,6,5,6,4,3,5,5,6,4
8256,381849,2011-09-10,3,6,4,6,6,4,2,1,0,2,4,0,5,0,3,3,4,2,2,6,2
8257,381850,2011-09-10,5,6,4,5,5,4,4,3,5,6,3,6,6,6,6,4,3,4,6,5,4
8258,381852,2011-09-10,2,3,1,3,3,5,1,2,0,0,3,2,6,0,4,3,2,2,4,6,4
8259,381857,2011-09-10,3,4,4,3,5,1,4,3,2,2,3,3,1,6,3,3,5,3,6,4,6
8260,381859,2011-09-10,0,1,0,1,0,2,2,2,0,6,2,1,1,2,2,0,0,1,1,1,1
8261,381867,2011-09-10,1,5,2,5,1,2,2,1,4,4,2,1,4,3,6,1,0,2,3,4,4
8262,381870,2011-09-10,2,4,4,4,3,6,4,3,0,0,3,4,4,0,4,0,2,1,4,4,5
8263,381874,2011-09-10,3,5,5,6,0,5,5,5,6,6,6,5,6,6,5,5,1,6,3,5,2
8264,381877,2011-09-10,2,5,6,6,6,5,4,6,6,3,4,3,4,5,4,3,6,6,4,6,6
8265,381879,2011-09-10,2,4,4,4,4,2,4,2,4,4,3,5,5,6,4,3,3,4,4,5,5
8266,381881,2011-09-10,1,5,4,4,4,2,3,2,0,0,4,1,6,5,3,4,2,2,2,4,1
8267,381884,2011-09-10,3,5,4,4,5,4,5,4,0,1,5,3,6,5,4,4,3,5,3,3,4
8268,381885,2011-09-10,3,4,5,4,3,5,6,6,0,0,0,0,6,5,6,4,3,6,6,6,6
8269,381886,2011-09-10,0,3,2,4,4,2,5,1,0,0,1,3,6,1,2,3,3,4,3,6,5
8270,381888,2011-09-10,1,5,1,5,5,6,3,0,0,0,0,1,0,3,2,4,2,4,4,1,2
8271,381889,2011-09-10,0,4,5,6,4,4,4,1,1,1,6,5,5,2,6,4,2,3,6,6,4
8272,381891,2011-09-10,5,4,4,5,4,5,5,4,2,3,5,3,3,4,6,4,2,4,5,3,4
8273,381895,2011-09-10,1,4,2,3,1,3,2,1,0,0,2,0,1,1,3,4,1,5,4,3,4
8274,381896,2011-09-10,4,5,3,5,5,5,5,2,1,1,0,2,2,3,5,2,2,5,5,2,4
8275,381900,2011-09-10,1,4,2,3,2,6,2,0,6,0,5,6,5,3,6,3,2,4,2,5,4
8276,381901,2011-09-10,5,6,4,5,5,5,5,2,1,2,6,5,6,2,5,4,3,5,5,6,6
8277,381903,2011-09-10,5,6,0,6,5,1,6,2,5,6,4,2,4,6,6,4,5,6,6,5,6
8278,381909,2011-09-10,1,4,4,2,3,5,5,4,2,0,6,1,0,0,4,2,3,5,2,4,4
8279,381910,2011-09-10,0,0,0,0,0,0,0,1,1,2,1,0,6,5,4,2,1,1,3,3,4
8281,381915,2011-09-10,,,,,,,,,,,,,,,,,,,,,
8280,381916,2011-09-10,5,5,5,5,6,6,5,5,4,0,3,4,6,6,6,4,5,3,6,6,4
8282,381921,2011-09-10,1,5,2,5,2,6,5,2,0,0,5,5,5,3,5,3,3,4,2,6,6
8283,381928,2011-09-10,0,6,4,4,5,3,2,3,4,4,5,3,4,6,5,5,2,4,5,6,6
8284,381932,2011-09-10,6,6,6,6,6,6,6,0,1,1,5,3,2,6,6,4,1,6,5,5,2
8286,381933,2011-09-10,0,4,3,5,0,4,3,3,1,0,6,0,6,0,6,5,0,4,3,6,5
8285,381934,2011-09-10,5,6,2,6,2,5,6,0,3,0,3,4,5,6,1,5,3,3,4,0,5
8287,381943,2011-09-10,3,3,0,6,6,6,6,0,0,0,0,0,6,0,6,6,3,6,6,3,3
8288,381950,2011-09-10,6,5,6,5,4,6,5,6,1,1,2,5,5,3,6,4,5,6,6,6,6
8291,381956,2011-09-10,6,6,5,6,2,5,6,4,0,0,0,3,5,4,6,5,1,6,6,6,6
8292,381962,2011-09-10,5,5,4,5,6,4,5,4,4,2,4,4,5,3,6,1,6,5,5,5,4
8293,381965,2011-09-10,5,3,2,3,5,2,3,0,0,0,2,0,0,0,6,6,6,6,5,6,2
8295,381966,2011-09-10,1,6,4,6,2,5,5,3,0,3,5,6,4,6,6,0,6,5,4,6,5
8296,381973,2011-09-10,3,6,5,5,4,5,5,3,0,3,4,4,6,5,4,3,3,1,4,4,6
8299,381979,2011-09-10,6,6,5,6,6,6,6,4,0,0,3,6,0,0,4,6,3,3,5,2,6
8298,381980,2011-09-10,6,5,6,6,6,5,6,0,0,0,1,3,4,0,3,3,0,4,4,4,4
8300,381985,2011-09-11,4,5,5,2,5,4,4,0,1,1,3,1,1,2,4,1,1,1,2,1,3
8302,381990,2011-09-11,4,6,4,5,5,6,5,4,4,4,5,4,6,2,5,6,4,6,5,5,6
8301,381992,2011-09-11,6,6,5,6,6,5,5,5,2,6,6,6,6,5,4,2,3,5,2,3,2
8303,381996,2011-09-11,6,5,5,6,3,4,0,0,0,0,4,0,,6,6,3,5,6,6,6,2
8304,381998,2011-09-11,5,6,5,6,6,5,6,6,3,6,6,6,6,5,5,0,5,5,6,5,6
8305,382001,2011-09-11,,4,5,6,5,5,4,6,4,6,5,5,6,6,4,5,2,5,3,6,4
8306,382008,2011-09-11,4,6,4,5,6,3,5,2,1,1,1,4,6,6,3,4,2,5,4,6,6
8307,382013,2011-09-11,4,4,2,4,5,2,2,3,5,5,1,4,4,5,2,4,1,1,3,1,3
8308,382014,2011-09-11,0,4,2,5,3,4,3,4,1,0,1,2,3,3,5,4,3,1,3,4,3
8309,382016,2011-09-11,2,4,0,5,1,4,3,2,0,1,3,1,3,2,6,6,4,5,5,2,2
8310,382017,2011-09-11,0,6,3,6,6,5,5,0,0,0,0,3,4,0,6,1,1,6,1,2,2
8311,382029,2011-09-11,3,6,4,6,6,6,5,2,6,6,6,6,6,6,6,3,6,2,6,6,3
8312,382031,2011-09-11,1,2,3,6,5,6,5,2,4,3,3,4,3,5,6,3,3,4,6,3,3
8313,382034,2011-09-11,1,5,4,3,2,3,4,2,0,0,3,4,2,0,5,4,1,1,4,5,3
8314,382036,2011-09-11,4,6,6,6,5,4,5,2,1,3,4,2,2,2,0,6,4,0,5,1,2
8315,382037,2011-09-11,2,4,4,4,5,4,4,4,1,3,5,4,5,3,4,4,4,5,4,3,3
8316,382040,2011-09-11,6,6,4,6,6,2,6,2,0,6,2,6,5,5,4,5,1,1,2,2,5
8317,382048,2011-09-11,4,5,2,3,3,2,3,2,0,0,2,1,1,1,5,4,3,3,4,4,5
8318,382049,2011-09-11,0,5,4,3,1,0,4,3,6,0,0,3,5,0,6,1,3,4,6,6,5
8319,382050,2011-09-11,4,6,3,6,5,5,3,2,2,1,6,5,5,4,2,3,4,4,4,4,1
8320,382053,2011-09-11,2,6,1,5,3,4,3,1,0,0,1,1,1,4,1,2,3,1,3,1,4
8321,382055,2011-09-11,0,3,2,3,3,6,2,0,0,0,1,0,,0,2,2,2,2,1,1,1
8322,382056,2011-09-11,1,6,0,6,3,5,5,0,0,0,0,4,5,5,3,5,5,0,5,4,5
8323,382057,2011-09-11,3,4,2,3,0,4,0,4,0,0,2,1,2,2,6,3,4,5,3,5,3
8324,382058,2011-09-11,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,2,3,3,1,5
8325,382062,2011-09-11,1,5,0,4,6,1,1,0,0,0,4,0,5,0,4,6,4,1,5,4,6
8326,382063,2011-09-11,5,6,6,6,6,6,6,4,2,3,6,6,6,5,5,6,5,4,6,5,5
8327,382066,2011-09-11,1,2,1,4,3,5,3,1,0,1,4,2,1,2,5,5,3,3,2,3,2
8328,382067,2011-09-11,1,4,4,4,5,3,4,1,0,0,1,1,5,4,3,1,1,2,3,0,1
8329,382072,2011-09-11,5,6,4,6,6,6,6,3,0,0,4,2,6,5,5,3,3,6,5,5,3
8336,382077,2011-09-11,6,6,6,6,5,4,6,3,3,3,2,5,6,4,5,4,4,3,4,3,2
8330,382083,2011-09-11,2,5,1,4,1,3,4,0,1,1,0,1,2,1,5,2,1,2,4,2,4
